HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Arsenal,1.6302695842520263,1.256424970537539,,31.732260546682728,32.35503650636824,18.480488230403072,17.59512754520629,1.6882684768500744,1.7054841124597804,20.263776068580178,8.316062821357729,8.542838882654138,0.12652944167585273,0.035505942774256,0.0168918206242874,0.009618147519338708,0.10111808033092821,0.029051512898817525,0.009390859935367937,-0.007939059485708643,0.6646400944452506,0.7031214745568827,-0.017215635609705744,-0.004103397427762728
