HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Everton,1.5130775635960794,1.2123753795825474,,27.876270222883733,28.082633888759656,21.00670143543673,21.78886525025461,1.4482211467785762,1.5034301235715504,19.876740543194245,6.956164790852071,7.929547489042523,0.07937505379033923,0.0215161244440503,0.04881426313238878,0.011083164005694913,0.07871129739381126,0.02812590202893272,0.05290572184550192,0.006304953150945261,0.238675808102699,0.41961626211398173,-0.05520897679297323,0.04364741606491465
