HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Tottenham,1.5879877985016784,1.1901978477604545,,32.231611165485155,31.487096057876634,23.912061745115107,24.258982916682072,1.4734905080058818,1.526451123170261,22.124320983615625,7.409215604914412,8.334130980395901,0.10677566369780253,0.03427253407790004,0.026887025086455636,0.0034337704181404503,0.14981408835144497,0.04310240110869252,0.034361742289540156,0.0027780526941972306,0.3299708522589756,0.43887410879489885,-0.05296061516437946,-0.023228542796986884
