HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Crystal Palace,1.5407853566124128,1.2291461663779584,,29.24749750363341,29.625561944406094,20.908289505331986,21.220486101356006,1.4418176742696183,1.4114228623113267,20.209821847708643,8.166938232359351,7.224337690334476,0.23823353870582273,0.060830305872174785,0.00063456502387884,-0.008257688625593783,0.15337636119988335,0.030621848609438514,0.09276287651037456,0.01527806268481973,0.3384397645519044,0.3713778254558538,0.030394811958290663,0.13439770983793187
