HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Newcastle,1.5140871813504992,1.2055015937435738,,24.675269335909956,25.362495729207513,21.20527767666438,20.200742428589955,1.252436873394881,1.3040504939954654,18.371102659828964,6.447824016287194,6.852533146107099,0.08491089467712815,0.04796012926446985,0.047153516199910206,0.02365326367344998,0.1208946900131608,0.028503102621048434,0.0342072892620114,0.008621348688735677,0.14315680800914724,0.22060480572587807,-0.05161362060058559,-0.05549719826277791
