HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Chelsea,1.5661609291026213,1.2791913412275044,,32.22196353098785,34.07850290076169,18.314332695963202,17.222904117170827,1.6638422078860344,1.7782891943241876,20.128429443125732,8.396947759392344,9.130432391353898,0.14089958886517184,0.04939312041538224,0.04840982436054839,0.0033026727693400582,0.20560092772626237,0.059128206337394636,0.03343839792927788,-0.000995368110255638,0.6797011407765329,0.78654292442535,-0.1144469864381535,-0.12503847032122814
