HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Arsenal,Everton,1.746268641106063,1.1586608504689337,,50.4710659636003,46.2126565827751,52.436280336308066,45.82431221600949,1.3239687055476541,1.3744665718349935,37.65226202724777,7.716337103345923,6.825756629697882,0.04463604982165792,0.0009368342711563379,0.08529875404810906,0.00670409348987216,0.06613693682263694,0.012717446843687297,0.025051683815533913,-0.012716815967897959,0.010968975971889288,-0.19212437733639248,-0.050497866287339266,-0.15044848408099215
