HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Brighton,2.379487821042785,0.7005700025090307,,35.15642092462019,23.725121513314605,18.88922755235953,22.143408300946877,1.2702702702702702,0.5405405405405393,19.14312478305262,6.711162145610625,1.4854583690306882,0.06617095650384917,0.023431441774816774,0.009649847796270865,-0.00032166961190380206,-0.01550997009591798,0.0004706246998740504,0.049707141760252066,-0.014168161193243182,1.1191965818967118,-0.48522263568154095,0.7297297297297278,-0.14223345131309437
