HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Man United,1.6282063739865742,1.2040894424338677,,35.057954263742914,36.02630032849274,19.495032051726092,19.02282995182686,1.8350730774156252,1.8042269952381305,21.391282279132092,9.692403952688782,9.29070554880299,0.2194574539293633,0.08028443986946149,0.0119836165255299,0.014602472988599857,0.16313077383056213,0.04997028807713352,0.014948320653340834,-0.008794279230089156,0.8315299066073036,0.7803274271902308,0.030846082177494516,0.021822960587755787
