HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Arsenal,1.5507127841860118,1.360715783354022,,27.55617812513191,31.64807115238357,16.942673341370423,13.361501551753825,1.609735389627259,1.769854142721791,18.144084316161198,8.147291611665075,8.66230018332015,0.13896435589862793,0.02375482007773591,0.021475944246197122,0.010060766675536183,0.11964187691905696,0.036007018762077125,-0.011970328103676535,-0.009502020811894727,0.5771203089878727,0.7654898747705571,-0.16011875309453172,-0.09678326297861702
