HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
Man City,Liverpool,1.5874943023072359,1.2081207233941158,,30.659591413172787,30.422465577194576,19.81605220535718,20.15044146531852,1.5172887540326236,1.6080147046251678,20.135095593244817,7.559215737205495,8.223530707693877,0.11362534680294312,0.03516048647280763,0.014657527313517847,-0.004430034995638323,0.10230315679502608,0.02171717281550669,0.025329860217587725,-0.0037120742789116586,0.45344657282238465,0.5871368115374904,-0.09072595059254551,-0.03525055729607463
